InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Year,Month,Day,Hour
555249,79030G,TUMBLER NEW ENGLAND,6,2011-06-01 14:57:00,0.39,17472.0,United Kingdom,2.34,2011,6,1,14
555249,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,3,2011-06-01 14:57:00,1.25,17472.0,United Kingdom,3.75,2011,6,1,14
555249,47503H,ASS FLORAL PRINT SPIRIT LEVEL,3,2011-06-01 14:57:00,1.95,17472.0,United Kingdom,5.85,2011,6,1,14
555257,90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,2,2011-06-01 15:28:00,1.65,17596.0,United Kingdom,3.3,2011,6,1,15
555257,90209B,GREEN ENAMEL+GLASS HAIR COMB,2,2011-06-01 15:28:00,2.1,17596.0,United Kingdom,4.2,2011,6,1,15
555257,84569D,PACK 6 HEART/ICE-CREAM PATCHES,4,2011-06-01 15:28:00,1.25,17596.0,United Kingdom,5.0,2011,6,1,15
555257,47566B,TEA TIME PARTY BUNTING,1,2011-06-01 15:28:00,4.95,17596.0,United Kingdom,4.95,2011,6,1,15
555257,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,64,2011-06-01 15:28:00,0.42,17596.0,United Kingdom,26.88,2011,6,1,15
555257,47590B,PINK HAPPY BIRTHDAY BUNTING,2,2011-06-01 15:28:00,5.45,17596.0,United Kingdom,10.9,2011,6,1,15
555257,47590A,BLUE HAPPY BIRTHDAY BUNTING,2,2011-06-01 15:28:00,5.45,17596.0,United Kingdom,10.9,2011,6,1,15
555260,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-01 15:34:00,2.95,13263.0,United Kingdom,5.9,2011,6,1,15
555260,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,4,2011-06-01 15:34:00,1.25,13263.0,United Kingdom,5.0,2011,6,1,15
555260,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,4,2011-06-01 15:34:00,1.25,13263.0,United Kingdom,5.0,2011,6,1,15
555263,47599B,BLUE PARTY BAGS,12,2011-06-01 15:47:00,2.1,15192.0,United Kingdom,25.200000000000003,2011,6,1,15
555263,47599A,PINK PARTY BAGS,30,2011-06-01 15:47:00,2.1,15192.0,United Kingdom,63.0,2011,6,1,15
555263,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,2011-06-01 15:47:00,0.42,15192.0,United Kingdom,6.72,2011,6,1,15
555263,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-06-01 15:47:00,5.45,15192.0,United Kingdom,16.35,2011,6,1,15
555263,84596L,BISCUITS SMALL BOWL LIGHT BLUE,16,2011-06-01 15:47:00,0.42,15192.0,United Kingdom,6.72,2011,6,1,15
555263,84596F,SMALL MARSHMALLOWS PINK BOWL,16,2011-06-01 15:47:00,0.42,15192.0,United Kingdom,6.72,2011,6,1,15
555264,M,Manual,1,2011-06-01 16:03:00,3.95,17757.0,United Kingdom,3.95,2011,6,1,16
555279,84873A,FUNKY FLOWER PICNIC BAG FOR 4,1,2011-06-01 17:42:00,16.95,16348.0,United Kingdom,16.95,2011,6,1,17
555282,47590B,PINK HAPPY BIRTHDAY BUNTING,10,2011-06-02 09:04:00,5.45,12709.0,Germany,54.5,2011,6,2,9
555282,47590A,BLUE HAPPY BIRTHDAY BUNTING,20,2011-06-02 09:04:00,5.45,12709.0,Germany,109.0,2011,6,2,9
555284,47343A,FUSCHIA FLOWER PURSE WITH BEADS,48,2011-06-02 09:37:00,0.83,14298.0,United Kingdom,39.839999999999996,2011,6,2,9
555284,47344B,BLUE FLOWER DES PURSE,10,2011-06-02 09:37:00,0.83,14298.0,United Kingdom,8.299999999999999,2011,6,2,9
555284,85230E,STRAWBRY SCENTED VOTIVE CANDLE,144,2011-06-02 09:37:00,0.21,14298.0,United Kingdom,30.24,2011,6,2,9
555284,85230G,ORANGE VOTIVE CANDLE,144,2011-06-02 09:37:00,0.21,14298.0,United Kingdom,30.24,2011,6,2,9
555284,85230A,OPIUM SCENTED VOTIVE CANDLE,48,2011-06-02 09:37:00,0.21,14298.0,United Kingdom,10.08,2011,6,2,9
555284,85230B,CINNAMON SCENTED VOTIVE CANDLE,48,2011-06-02 09:37:00,0.21,14298.0,United Kingdom,10.08,2011,6,2,9
555284,79030G,TUMBLER NEW ENGLAND,24,2011-06-02 09:37:00,0.39,14298.0,United Kingdom,9.36,2011,6,2,9
555285,84313C,ORANGE TV TRAY TABLE,186,2011-06-02 09:38:00,1.95,14298.0,United Kingdom,362.7,2011,6,2,9
555289,85099F,JUMBO BAG STRAWBERRY,20,2011-06-02 10:00:00,2.08,15078.0,United Kingdom,41.6,2011,6,2,10
555289,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-02 10:00:00,2.08,15078.0,United Kingdom,20.8,2011,6,2,10
555340,47559B,TEA TIME OVEN GLOVE,3,2011-06-02 11:33:00,1.25,13334.0,United Kingdom,3.75,2011,6,2,11
555340,15056N,EDWARDIAN PARASOL NATURAL,2,2011-06-02 11:33:00,5.95,13334.0,United Kingdom,11.9,2011,6,2,11
555340,85099F,JUMBO BAG STRAWBERRY,10,2011-06-02 11:33:00,2.08,13334.0,United Kingdom,20.8,2011,6,2,11
555340,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-02 11:33:00,2.08,13334.0,United Kingdom,20.8,2011,6,2,11
555340,17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",6,2011-06-02 11:33:00,2.55,13334.0,United Kingdom,15.299999999999999,2011,6,2,11
555340,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-06-02 11:33:00,0.95,13334.0,United Kingdom,11.399999999999999,2011,6,2,11
555340,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-06-02 11:33:00,0.85,13334.0,United Kingdom,10.2,2011,6,2,11
555340,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-06-02 11:33:00,2.95,13334.0,United Kingdom,2.95,2011,6,2,11
555343,79191C,RETRO PLASTIC ELEPHANT TRAY,2,2011-06-02 11:42:00,0.85,15918.0,United Kingdom,1.7,2011,6,2,11
555344,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,24,2011-06-02 11:45:00,2.95,15311.0,United Kingdom,70.80000000000001,2011,6,2,11
555344,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2011-06-02 11:45:00,1.79,15311.0,United Kingdom,179.0,2011,6,2,11
555344,85099F,JUMBO BAG STRAWBERRY,5,2011-06-02 11:45:00,2.08,15311.0,United Kingdom,10.4,2011,6,2,11
555344,15056BL,EDWARDIAN PARASOL BLACK,1,2011-06-02 11:45:00,5.95,15311.0,United Kingdom,5.95,2011,6,2,11
555347,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-06-02 12:04:00,2.08,14389.0,United Kingdom,20.8,2011,6,2,12
555347,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-02 12:04:00,2.08,14389.0,United Kingdom,20.8,2011,6,2,12
555348,15056P,EDWARDIAN PARASOL PINK,2,2011-06-02 12:06:00,5.95,15184.0,United Kingdom,11.9,2011,6,2,12
555348,15056BL,EDWARDIAN PARASOL BLACK,2,2011-06-02 12:06:00,5.95,15184.0,United Kingdom,11.9,2011,6,2,12
555348,15056N,EDWARDIAN PARASOL NATURAL,3,2011-06-02 12:06:00,5.95,15184.0,United Kingdom,17.85,2011,6,2,12
555348,17091J,VANILLA INCENSE IN TIN,6,2011-06-02 12:06:00,0.38,15184.0,United Kingdom,2.2800000000000002,2011,6,2,12
555348,17090D,VANILLA INCENSE 40 CONES IN TIN,6,2011-06-02 12:06:00,1.25,15184.0,United Kingdom,7.5,2011,6,2,12
555348,17090A,LAVENDER INCENSE 40 CONES IN TIN,6,2011-06-02 12:06:00,1.25,15184.0,United Kingdom,7.5,2011,6,2,12
555349,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,6,2011-06-02 12:08:00,0.42,16729.0,United Kingdom,2.52,2011,6,2,12
555349,75049L,LARGE CIRCULAR MIRROR MOBILE,18,2011-06-02 12:08:00,1.25,16729.0,United Kingdom,22.5,2011,6,2,12
555349,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-02 12:08:00,2.95,16729.0,United Kingdom,5.9,2011,6,2,12
555349,85132B,CHARLIE AND LOLA TABLE TINS,4,2011-06-02 12:08:00,1.95,16729.0,United Kingdom,7.8,2011,6,2,12
555349,85159B,"WHITE TEA,COFFEE,SUGAR JARS",1,2011-06-02 12:08:00,1.95,16729.0,United Kingdom,1.95,2011,6,2,12
555350,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-06-02 12:08:00,5.45,17652.0,United Kingdom,16.35,2011,6,2,12
555350,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-02 12:08:00,2.95,17652.0,United Kingdom,17.700000000000003,2011,6,2,12
555350,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-06-02 12:08:00,5.45,17652.0,United Kingdom,16.35,2011,6,2,12
555350,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,2011-06-02 12:08:00,0.42,17652.0,United Kingdom,6.72,2011,6,2,12
555350,47013C,WINE BOTTLE DRESSING DARK BLUE,12,2011-06-02 12:08:00,0.12,17652.0,United Kingdom,1.44,2011,6,2,12
555350,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-02 12:08:00,2.08,17652.0,United Kingdom,20.8,2011,6,2,12
555352,85099F,JUMBO BAG STRAWBERRY,200,2011-06-02 12:46:00,1.79,15838.0,United Kingdom,358.0,2011,6,2,12
555352,85099B,JUMBO BAG RED RETROSPOT,100,2011-06-02 12:46:00,1.79,15838.0,United Kingdom,179.0,2011,6,2,12
555352,47590B,PINK HAPPY BIRTHDAY BUNTING,100,2011-06-02 12:46:00,4.65,15838.0,United Kingdom,465.00000000000006,2011,6,2,12
555363,84507C,BLUE CIRCLES DESIGN MONKEY DOLL,1,2011-06-02 14:15:00,2.55,14453.0,United Kingdom,2.55,2011,6,2,14
555363,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1,2011-06-02 14:15:00,4.25,14453.0,United Kingdom,4.25,2011,6,2,14
555363,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,2,2011-06-02 14:15:00,0.85,14453.0,United Kingdom,1.7,2011,6,2,14
555363,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,1,2011-06-02 14:15:00,4.25,14453.0,United Kingdom,4.25,2011,6,2,14
555363,44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,1,2011-06-02 14:15:00,0.42,14453.0,United Kingdom,0.42,2011,6,2,14
555367,46000S,POLYESTER FILLER PAD 40x40cm,24,2011-06-02 14:28:00,1.45,17900.0,United Kingdom,34.8,2011,6,2,14
555368,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",8,2011-06-02 14:30:00,1.25,13437.0,United Kingdom,10.0,2011,6,2,14
555368,47559B,TEA TIME OVEN GLOVE,10,2011-06-02 14:30:00,1.25,13437.0,United Kingdom,12.5,2011,6,2,14
555368,47566B,TEA TIME PARTY BUNTING,4,2011-06-02 14:30:00,4.95,13437.0,United Kingdom,19.8,2011,6,2,14
555381,46000S,POLYESTER FILLER PAD 40x40cm,12,2011-06-02 14:38:00,1.45,17900.0,United Kingdom,17.4,2011,6,2,14
555382,85123A,WHITE HANGING HEART T-LIGHT HOLDER,320,2011-06-02 14:46:00,2.55,17133.0,United Kingdom,816.0,2011,6,2,14
555383,85099B,JUMBO BAG RED RETROSPOT,2,2011-06-02 15:13:00,2.08,12517.0,Germany,4.16,2011,6,2,15
555383,85099F,JUMBO BAG STRAWBERRY,4,2011-06-02 15:13:00,2.08,12517.0,Germany,8.32,2011,6,2,15
555383,85049C,ROMANTIC PINKS RIBBONS,1,2011-06-02 15:13:00,1.25,12517.0,Germany,1.25,2011,6,2,15
555383,84849D,HOT BATHS SOAP HOLDER,4,2011-06-02 15:13:00,1.69,12517.0,Germany,6.76,2011,6,2,15
555383,84849B,FAIRY SOAP SOAP HOLDER,2,2011-06-02 15:13:00,1.69,12517.0,Germany,3.38,2011,6,2,15
555383,47599A,PINK PARTY BAGS,4,2011-06-02 15:13:00,2.1,12517.0,Germany,8.4,2011,6,2,15
555383,47599B,BLUE PARTY BAGS,2,2011-06-02 15:13:00,2.1,12517.0,Germany,4.2,2011,6,2,15
555383,47590A,BLUE HAPPY BIRTHDAY BUNTING,2,2011-06-02 15:13:00,5.45,12517.0,Germany,10.9,2011,6,2,15
555383,47590B,PINK HAPPY BIRTHDAY BUNTING,2,2011-06-02 15:13:00,5.45,12517.0,Germany,10.9,2011,6,2,15
555383,85049D,BRIGHT BLUES RIBBONS,4,2011-06-02 15:13:00,1.25,12517.0,Germany,5.0,2011,6,2,15
555383,85049C,ROMANTIC PINKS RIBBONS,4,2011-06-02 15:13:00,1.25,12517.0,Germany,5.0,2011,6,2,15
555393,84795B,SUNSET CHECK HAMMOCK,12,2011-06-02 17:00:00,6.95,14221.0,United Kingdom,83.4,2011,6,2,17
555396,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-06-02 17:23:00,2.95,16529.0,United Kingdom,29.5,2011,6,2,17
555400,84078A,SET/4 WHITE RETRO STORAGE CUBES,8,2011-06-02 17:50:00,34.95,14088.0,United Kingdom,279.6,2011,6,2,17
555400,85099C,JUMBO  BAG BAROQUE BLACK WHITE,47,2011-06-02 17:50:00,1.79,14088.0,United Kingdom,84.13,2011,6,2,17
555400,15056BL,EDWARDIAN PARASOL BLACK,16,2011-06-02 17:50:00,1.95,14088.0,United Kingdom,31.2,2011,6,2,17
555400,15056N,EDWARDIAN PARASOL NATURAL,24,2011-06-02 17:50:00,1.95,14088.0,United Kingdom,46.8,2011,6,2,17
555400,85014B,RED RETROSPOT UMBRELLA,9,2011-06-02 17:50:00,4.95,14088.0,United Kingdom,44.550000000000004,2011,6,2,17
555403,47566B,TEA TIME PARTY BUNTING,4,2011-06-02 18:06:00,4.95,12676.0,Sweden,19.8,2011,6,2,18
555403,POST,POSTAGE,1,2011-06-02 18:06:00,40.0,12676.0,Sweden,40.0,2011,6,2,18
555405,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-06-02 19:17:00,2.95,17531.0,United Kingdom,35.400000000000006,2011,6,2,19
555406,48173C,DOORMAT BLACK FLOCK,2,2011-06-02 19:50:00,7.95,17231.0,United Kingdom,15.9,2011,6,2,19
555406,84597C,RETRO PINK BALL ASHTRAY,1,2011-06-02 19:50:00,1.25,17231.0,United Kingdom,1.25,2011,6,2,19
555406,90162B,ANT SILVER LIME GREEN BOUDICCA RING,4,2011-06-02 19:50:00,2.95,17231.0,United Kingdom,11.8,2011,6,2,19
555406,90162D,ANT SILVER PURPLE BOUDICCA RING,3,2011-06-02 19:50:00,2.95,17231.0,United Kingdom,8.850000000000001,2011,6,2,19
555406,90206C,CRYSTAL DIAMANTE STAR BROOCH,2,2011-06-02 19:50:00,4.95,17231.0,United Kingdom,9.9,2011,6,2,19
555406,90209B,GREEN ENAMEL+GLASS HAIR COMB,2,2011-06-02 19:50:00,2.1,17231.0,United Kingdom,4.2,2011,6,2,19
555406,90206A,GOLD DIAMANTE STAR BROOCH,2,2011-06-02 19:50:00,4.95,17231.0,United Kingdom,9.9,2011,6,2,19
555406,90209C,PINK ENAMEL+GLASS HAIR COMB,4,2011-06-02 19:50:00,2.1,17231.0,United Kingdom,8.4,2011,6,2,19
555407,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,2011-06-03 07:48:00,0.85,12775.0,Netherlands,20.4,2011,6,3,7
555407,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24,2011-06-03 07:48:00,0.95,12775.0,Netherlands,22.799999999999997,2011,6,3,7
555407,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-06-03 07:48:00,4.15,12775.0,Netherlands,16.6,2011,6,3,7
555407,POST,POSTAGE,1,2011-06-03 07:48:00,15.0,12775.0,Netherlands,15.0,2011,6,3,7
555408,84795B,SUNSET CHECK HAMMOCK,2,2011-06-03 08:54:00,7.95,13294.0,United Kingdom,15.9,2011,6,3,8
555408,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-03 08:54:00,2.08,13294.0,United Kingdom,20.8,2011,6,3,8
555414,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-06-03 10:06:00,2.95,16230.0,United Kingdom,35.400000000000006,2011,6,3,10
555414,75049L,LARGE CIRCULAR MIRROR MOBILE,24,2011-06-03 10:06:00,1.25,16230.0,United Kingdom,30.0,2011,6,3,10
555417,POST,POSTAGE,1,2011-06-03 10:17:00,18.0,12601.0,Germany,18.0,2011,6,3,10
555418,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-06-03 10:19:00,2.95,15498.0,United Kingdom,35.400000000000006,2011,6,3,10
555418,84884A,ANT WHITE WIRE HEART SPIRAL,5,2011-06-03 10:19:00,3.95,15498.0,United Kingdom,19.75,2011,6,3,10
555420,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24,2011-06-03 10:29:00,0.95,13458.0,United Kingdom,22.799999999999997,2011,6,3,10
555420,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,2011-06-03 10:29:00,0.85,13458.0,United Kingdom,20.4,2011,6,3,10
555470,POST,POSTAGE,1,2011-06-03 11:33:00,28.0,12455.0,Spain,28.0,2011,6,3,11
555470,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-06-03 11:33:00,4.15,12455.0,Spain,16.6,2011,6,3,11
555470,84997B,CHILDRENS CUTLERY RETROSPOT RED,4,2011-06-03 11:33:00,4.15,12455.0,Spain,16.6,2011,6,3,11
555470,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,2011-06-03 11:33:00,4.15,12455.0,Spain,16.6,2011,6,3,11
555470,84997A,CHILDRENS CUTLERY POLKADOT GREEN,4,2011-06-03 11:33:00,4.15,12455.0,Spain,16.6,2011,6,3,11
555470,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-03 11:33:00,2.08,12455.0,Spain,20.8,2011,6,3,11
555471,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-06-03 11:42:00,2.95,16117.0,United Kingdom,14.75,2011,6,3,11
555471,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4,2011-06-03 11:42:00,0.42,16117.0,United Kingdom,1.68,2011,6,3,11
555471,84971S,SMALL HEART FLOWERS HOOK,10,2011-06-03 11:42:00,0.85,16117.0,United Kingdom,8.5,2011,6,3,11
555471,85049C,ROMANTIC PINKS RIBBONS,2,2011-06-03 11:42:00,1.25,16117.0,United Kingdom,2.5,2011,6,3,11
555471,85049A,TRADITIONAL CHRISTMAS RIBBONS,3,2011-06-03 11:42:00,1.25,16117.0,United Kingdom,3.75,2011,6,3,11
555476,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-06-03 12:17:00,3.75,16593.0,United Kingdom,15.0,2011,6,3,12
555477,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-06-03 12:26:00,2.08,12359.0,Cyprus,20.8,2011,6,3,12
555485,84279B,CHERRY BLOSSOM DECORATIVE FLASK,4,2011-06-03 12:39:00,3.75,17722.0,United Kingdom,15.0,2011,6,3,12
555485,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,2011-06-03 12:39:00,3.75,17722.0,United Kingdom,15.0,2011,6,3,12
555486,47593B,SCOTTIE DOGS BABY BIB,48,2011-06-03 13:05:00,0.39,13248.0,United Kingdom,18.72,2011,6,3,13
555486,84857C,PINK MONTE CARLO HANDBAG,12,2011-06-03 13:05:00,1.95,13248.0,United Kingdom,23.4,2011,6,3,13
555486,85159B,"WHITE TEA,COFFEE,SUGAR JARS",12,2011-06-03 13:05:00,1.95,13248.0,United Kingdom,23.4,2011,6,3,13
555488,46000M,POLYESTER FILLER PAD 45x45cm,2,2011-06-03 13:43:00,1.55,16942.0,United Kingdom,3.1,2011,6,3,13
555488,85132C,CHARLIE AND LOLA FIGURES TINS,2,2011-06-03 13:43:00,1.95,16942.0,United Kingdom,3.9,2011,6,3,13
555488,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2011-06-03 13:43:00,2.08,16942.0,United Kingdom,4.16,2011,6,3,13
555488,85099B,JUMBO BAG RED RETROSPOT,2,2011-06-03 13:43:00,2.08,16942.0,United Kingdom,4.16,2011,6,3,13
555492,16161P,WRAP ENGLISH ROSE,25,2011-06-03 14:24:00,0.42,16967.0,United Kingdom,10.5,2011,6,3,14
555492,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-06-03 14:24:00,0.85,16967.0,United Kingdom,10.2,2011,6,3,14
555495,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-03 14:42:00,2.08,17068.0,United Kingdom,20.8,2011,6,3,14
555499,16161P,WRAP ENGLISH ROSE,25,2011-06-03 15:31:00,0.42,15812.0,United Kingdom,10.5,2011,6,3,15
555500,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2011-06-03 15:32:00,2.08,15508.0,United Kingdom,4.16,2011,6,3,15
555509,84800L,LARGE WHITE/PINK ROSE ART FLOWER,6,2011-06-03 17:07:00,2.12,13435.0,United Kingdom,12.72,2011,6,3,17
555509,85231G,ORANGE SCENTED SET/9 T-LIGHTS,4,2011-06-03 17:07:00,0.85,13435.0,United Kingdom,3.4,2011,6,3,17
555513,84078A,SET/4 WHITE RETRO STORAGE CUBES,18,2011-06-05 10:38:00,34.95,12980.0,United Kingdom,629.1,2011,6,5,10
555514,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-05 10:41:00,2.95,17071.0,United Kingdom,17.700000000000003,2011,6,5,10
555514,82494L,WOODEN FRAME ANTIQUE WHITE,2,2011-06-05 10:41:00,2.95,17071.0,United Kingdom,5.9,2011,6,5,10
555515,35809A,ENAMEL PINK TEA CONTAINER,6,2011-06-05 10:47:00,0.83,17690.0,United Kingdom,4.9799999999999995,2011,6,5,10
555516,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-05 10:50:00,2.95,17706.0,United Kingdom,11.8,2011,6,5,10
555517,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-06-05 10:54:00,4.15,13131.0,United Kingdom,16.6,2011,6,5,10
555518,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-05 10:58:00,2.08,14891.0,United Kingdom,20.8,2011,6,5,10
555520,90209C,PINK ENAMEL+GLASS HAIR COMB,1,2011-06-05 11:14:00,2.1,15038.0,United Kingdom,2.1,2011,6,5,11
555520,90209B,GREEN ENAMEL+GLASS HAIR COMB,1,2011-06-05 11:14:00,2.1,15038.0,United Kingdom,2.1,2011,6,5,11
555520,90175A,WHITE GLASS CHUNKY CHARM BRACELET,1,2011-06-05 11:14:00,8.95,15038.0,United Kingdom,8.95,2011,6,5,11
555520,82494L,WOODEN FRAME ANTIQUE WHITE,1,2011-06-05 11:14:00,2.95,15038.0,United Kingdom,2.95,2011,6,5,11
555522,82494L,WOODEN FRAME ANTIQUE WHITE,12,2011-06-05 11:29:00,2.95,15796.0,United Kingdom,35.400000000000006,2011,6,5,11
555522,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-05 11:29:00,2.95,15796.0,United Kingdom,17.700000000000003,2011,6,5,11
555523,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-06-05 11:36:00,1.25,12468.0,Germany,15.0,2011,6,5,11
555523,85049G,CHOCOLATE BOX RIBBONS,12,2011-06-05 11:36:00,1.25,12468.0,Germany,15.0,2011,6,5,11
555523,85185B,PINK HORSE SOCK PUPPET,6,2011-06-05 11:36:00,2.95,12468.0,Germany,17.700000000000003,2011,6,5,11
555523,POST,POSTAGE,2,2011-06-05 11:36:00,18.0,12468.0,Germany,36.0,2011,6,5,11
555524,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-05 11:37:00,2.95,16923.0,United Kingdom,5.9,2011,6,5,11
555524,82494L,WOODEN FRAME ANTIQUE WHITE,2,2011-06-05 11:37:00,2.95,16923.0,United Kingdom,5.9,2011,6,5,11
555525,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,2011-06-05 11:40:00,2.08,14709.0,United Kingdom,41.6,2011,6,5,11
555526,85099F,JUMBO BAG STRAWBERRY,100,2011-06-05 11:42:00,1.79,14364.0,United Kingdom,179.0,2011,6,5,11
555531,POST,POSTAGE,11,2011-06-05 11:53:00,18.0,12678.0,France,198.0,2011,6,5,11
555533,90209C,PINK ENAMEL+GLASS HAIR COMB,36,2011-06-05 12:12:00,1.75,15722.0,United Kingdom,63.0,2011,6,5,12
555535,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-05 12:16:00,2.08,16458.0,United Kingdom,20.8,2011,6,5,12
555535,85099F,JUMBO BAG STRAWBERRY,10,2011-06-05 12:16:00,2.08,16458.0,United Kingdom,20.8,2011,6,5,12
555537,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-05 12:37:00,2.95,15453.0,United Kingdom,5.9,2011,6,5,12
555537,47504K,ENGLISH ROSE GARDEN SECATEURS,2,2011-06-05 12:37:00,1.95,15453.0,United Kingdom,3.9,2011,6,5,12
555540,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,4,2011-06-05 12:48:00,1.25,13668.0,United Kingdom,5.0,2011,6,5,12
555540,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,4,2011-06-05 12:48:00,1.25,13668.0,United Kingdom,5.0,2011,6,5,12
555540,85040A,S/4 PINK FLOWER CANDLES IN BOWL,3,2011-06-05 12:48:00,1.65,13668.0,United Kingdom,4.949999999999999,2011,6,5,12
555540,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,1,2011-06-05 12:48:00,3.75,13668.0,United Kingdom,3.75,2011,6,5,12
555540,84509B,SET OF 4 FAIRY CAKE PLACEMATS,1,2011-06-05 12:48:00,3.75,13668.0,United Kingdom,3.75,2011,6,5,12
555540,47566B,TEA TIME PARTY BUNTING,2,2011-06-05 12:48:00,4.95,13668.0,United Kingdom,9.9,2011,6,5,12
555541,84795B,SUNSET CHECK HAMMOCK,1,2011-06-05 12:51:00,7.95,16883.0,United Kingdom,7.95,2011,6,5,12
555541,85049D,BRIGHT BLUES RIBBONS,1,2011-06-05 12:51:00,1.25,16883.0,United Kingdom,1.25,2011,6,5,12
555541,85049F,BABY BOOM RIBBONS,2,2011-06-05 12:51:00,1.25,16883.0,United Kingdom,2.5,2011,6,5,12
555541,85049C,ROMANTIC PINKS RIBBONS,2,2011-06-05 12:51:00,1.25,16883.0,United Kingdom,2.5,2011,6,5,12
555544,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-06-05 13:05:00,4.15,14621.0,United Kingdom,16.6,2011,6,5,13
555545,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-05 13:08:00,2.08,17735.0,United Kingdom,20.8,2011,6,5,13
555545,85099F,JUMBO BAG STRAWBERRY,10,2011-06-05 13:08:00,2.08,17735.0,United Kingdom,20.8,2011,6,5,13
555545,47566B,TEA TIME PARTY BUNTING,4,2011-06-05 13:08:00,4.95,17735.0,United Kingdom,19.8,2011,6,5,13
555546,85099F,JUMBO BAG STRAWBERRY,10,2011-06-05 13:09:00,2.08,17735.0,United Kingdom,20.8,2011,6,5,13
555547,POST,POSTAGE,4,2011-06-05 13:13:00,18.0,12681.0,France,72.0,2011,6,5,13
555549,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-06-05 13:24:00,2.95,13637.0,United Kingdom,23.6,2011,6,5,13
